Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
x,post,2057986752703578324,"PKR sibuk bab PAS ada isu dgn Bersatu 

Dia pun ada isu dgn Bersama. Dia lupa Bersama tu tengah siap² nak serang dia sepenuh jiwa.",https://x.com/osman_EX5Hitam/status/2057986752703578324,neutral,Sat May 23 00:47:32 +0000 2026,1,0,0,32,0.0,1,1.032,,
x,post,2019380563745107982,"The Malaysian Indian People’s Party has urged police to intervene in a rally planned by independent Muslim preacher Zamri Vinoth against what he described as illegal houses of worship.

""We are urging their (PAS and Bersatu) members and leaders not to participate in the rally to safeguard cooperation within PN and to uphold national harmony, peace, and security,"" MIPP told Malaysiakini.

https://t.co/pKz1peupev",https://x.com/NewsBFM/status/2019380563745107982,neutral,Thu Feb 05 12:00:19 +0000 2026,24,9,18,23233,0.0,283,119.233,,
x,post,2057765077818991087,"PAS Ibaratkan Bersatu Langgar Setia Kawan • 98 Laporan Polis Terhadap Tony Pua #MGFlash

https://t.co/2J9Ml8abfG",https://x.com/MalaysiaGazette/status/2057765077818991087,neutral,Fri May 22 10:06:40 +0000 2026,1,0,0,181,0.0,2,1.181,,
x,post,2057691828519096458,"'PAS teliti siri tindakan negatif BERSATU sebelum ini, langgar semangat setiakawan' - Abdul Hadi

#BHnasional Tindakan terkini PAS itu tak jejaskan PN hadapi mana-mana pilihan raya jika diadakan dalam tempoh terdekat

https://t.co/pb7AHn6QXV",https://x.com/bharianmy/status/2057691828519096458,neutral,Fri May 22 05:15:36 +0000 2026,1,0,1,436,0.0,6,4.436,,
x,post,2057732733368168458,"Hadi Jelaskan Punca Pas Mahu Kaji Semula Kerjasama Dengan Bersatu.
.
.
.
#Pas #Bersatu #PolitikMalaysia 

Kredit : Harakahdaily https://t.co/g2a2VkgY3t",https://x.com/MalaysiaGazette/status/2057732733368168458,neutral,Fri May 22 07:58:09 +0000 2026,1,1,0,219,0.0,4,3.219,,
x,post,2059059612410597634,"#NSTTV Perikatan Nasional is under mounting pressure, but analysts say Bersatu is unlikely to walk away from the coalition, even as tensions with Pas deepen into what one analyst calls a ""political time bomb"".

Universiti Malaya political analyst Dr Mohammad Tawfik Yaakub said the conflict between the two parties remained within the bounds of intra-coalition rivalry, but warned that it had the potential to spiral if left unresolved. 

Read More: https://t.co/R7Xp5eoNZ4",https://x.com/NST_Online/status/2059059612410597634,neutral,Mon May 25 23:50:41 +0000 2026,1,0,1,411,0.0,6,4.411,,
x,post,2059077583229379009,"Kedua-dua parti masih cuba kekal sebagai rakan sekutu sehingga PRU16.

https://t.co/A2b5klFo6Q

#sinarharian #beritaterkini",https://x.com/SinarOnline/status/2059077583229379009,neutral,Tue May 26 01:02:06 +0000 2026,1,0,1,212,0.0,4,4.212,,
x,post,2059558278472818732,"‘Cracks getting bigger’ in Malaysia’s opposition pact, but PM Anwar ‘faces complications’ of his own https://t.co/oYpPkwnp0D via @ChannelNewsAsia",https://x.com/Orgetorix/status/2059558278472818732,neutral,Wed May 27 08:52:12 +0000 2026,0,0,0,10,0.0,0,0.01,,
x,post,2059870168596279380,"PAS-Bersatu feud raises questions over PN survival

An analyst says Bersatu, Gerakan and MIPP could eventually break away from PN if PAS continues tightening its grip on the coalition.

Read more: https://t.co/MW6hAKz9dg",https://x.com/Chinesepop/status/2059870168596279380,neutral,Thu May 28 05:31:33 +0000 2026,0,0,0,2,0.0,0,0.002,,
x,post,2017421198158594377,"#NSTnation A former aide to Tan Sri Muhyiddin Yassin has advised him to resign as Bersatu president, saying the former prime minister's leadership is no longer appreciated by certain factions within the party and Perikatan Nasional (PN).

https://t.co/nwPJ7TlLJh https://t.co/xCztmQQ9gH",https://x.com/NST_Online/status/2017421198158594377,neutral,Sat Jan 31 02:14:30 +0000 2026,1,0,0,678,0.0,7,1.678,,
x,post,2058113964731703425,"PAS dijangka mengadakan mesyuarat dalam masa terdekat bagi membincangkan ketetapan lanjut berhubung hubungan kerjasama dengan BERSATU. #harianmetro #mymetro

https://t.co/ZirSE6Tzt6",https://x.com/hmetromy/status/2058113964731703425,neutral,Sat May 23 09:13:01 +0000 2026,1,0,0,246,0.0,3,1.246,,
x,post,2058422586640376039,"#kualalumpur Hubungan tegang PAS dan BERSATU mencerminkan keretakan struktural yang semakin mendalam dalam Perikatan Nasional (PN) sekali gus menimbulkan persoalan terhadap kestabilan gabungan itu menjelang Pilihan Raya Negeri (PRN) dan Pilihan Raya Umum ke-16 (PRU-16)

https://t.co/Fl3xPzWs9D",https://x.com/hmetromy/status/2058422586640376039,neutral,Sun May 24 05:39:22 +0000 2026,0,0,1,288,0.0,3,3.2880000000000003,,
x,post,2058748128459665476,"Kemelut PAS-BERSATU hanya untungkan lawan, manfaat kebijaksanaan Hadi-Muhyiddin cari titik damai - Razali

#BHNasional PN perlu terus membina kekuatan sebagai satu pasukan besar yang bersedia memerintah Malaysia dengan lebih stabil, bersih dan berintegriti.

https://t.co/RPiJIsgR6n",https://x.com/bharianmy/status/2058748128459665476,neutral,Mon May 25 03:12:58 +0000 2026,3,0,2,577,0.0,10,9.577,,
x,post,2058550637831336334,"Hubungan PAS-BERSATU: Muhasabah, kajian semula itu proses biasa - Mohd Syahir

#BHnasional Tempoh refleksi dan ruang konsultasi untuk memperbetul serta memperbaiki termasuk menilai sebarang perkara perlu ditambah, ditolak, dikekalkan atau diganti

https://t.co/1dzOy7jhQg",https://x.com/bharianmy/status/2058550637831336334,neutral,Sun May 24 14:08:12 +0000 2026,0,0,0,886,0.0,8,0.886,,
x,post,2023249747260432847,"Tasek Gelugor MP Wan Saiful has withdrawn his appeal against his sacking from Bersatu after being accused of pushing PN to form an executive committee and later a presidential council.

""Inilah hipokrasi Muhyiddin dan penjilatnya,"" he said, claiming that Muhyiddin Yassin also tried to do the same thing.

🧵1",https://x.com/NewsBFM/status/2023249747260432847,neutral,Mon Feb 16 04:15:04 +0000 2026,9,3,1,12698,0.0,139,30.698,,
x,post,2059901321134620815,"Anwar mulut.
Melayu+indian islam+cina islam+kadazan islam+dayak islam+ummah2 Malaysia bersatu undi pas utk kuatkan konsep islam d Malaysia
Tiada perbezaan d antara hitam dan puteh d dalam islam 
Pas utk jadikan Msia truly islam",https://x.com/jebat10/status/2059901321134620815,neutral,Thu May 28 07:35:20 +0000 2026,0,0,0,0,0.0,0,0.0,,
x,post,2058434732111630391,"PAS mesyuarat tergempar bincang kerjasama PN, BERSATU

#BHNasional Mesyuarat dipengerusikan Presiden PAS, Tan Sri Abdul Hadi Awang, disertai kepimpinan tertinggi termasuk Biro Politik PAS dan Jawatankuasa PAS Pusat.

https://t.co/OlzIuEv5Vs",https://x.com/bharianmy/status/2058434732111630391,neutral,Sun May 24 06:27:38 +0000 2026,5,3,1,784,0.0,16,14.784,,
x,post,2029769341894570099,"#FMTNews Umno secretary-general Asyraf Wajdi Dusuki says Bersatu was invited to the meeting attended by PAS, PKR, Amanah, and Gagasan Rakyat, among others.

Full Article: https://t.co/xVSlwqJDNa https://t.co/lB7srhtTGs",https://x.com/fmtoday/status/2029769341894570099,neutral,Fri Mar 06 04:01:37 +0000 2026,2,1,1,2078,0.0,24,9.078,,
x,post,2058764514070278368,"PAS terima laporan akar umbi BERSATU cenderung bersama 'Team Reset'

#BHNasional Perkembangan beri kesan langsung kepada kestabilan, kekuatan jentera PN hadapi PRU16.

https://t.co/Cz0MebPI1D",https://x.com/bharianmy/status/2058764514070278368,neutral,Mon May 25 04:18:04 +0000 2026,0,0,0,319,0.0,3,0.319,,
x,post,2059199953629761849,"Gombak, Shah Alam sasaran Pemuda PAS Selangor rampas dari Bersatu https://t.co/PX85LOqa7T",https://x.com/mkini_bm/status/2059199953629761849,neutral,Tue May 26 09:08:21 +0000 2026,22,5,19,4489,0.0,90,93.489,,
x,post,2057812428868776367,"Could it be next GE16 is 
PH + Pengkhianat Bersatu v 
PAS + UMNO 
v Bersama + MUDA + PSM 
in Peninsular?",https://x.com/FreeMsian/status/2057812428868776367,neutral,Fri May 22 13:14:50 +0000 2026,6,4,6,3737,0.0,53,35.737,,
x,post,2057687319491305572,Bila BERSATU tidak lagi bersama PAS be like.. 😁 https://t.co/k7bnHioUQO,https://x.com/RajaMohdShahrim/status/2057687319491305572,neutral,Fri May 22 04:57:41 +0000 2026,40,15,0,1895,0.0,73,71.895,,
x,post,2058748161108361602,"Kebijaksanaan Hadi, Muhyiddin mampu damai kemelut PN, kata pemimpin Bersatu
#BeritaFMT https://t.co/qwALx4ona3",https://x.com/fmtoday/status/2058748161108361602,neutral,Mon May 25 03:13:05 +0000 2026,0,0,2,645,0.0,8,6.645,,
x,post,2058506634863968740,"PH tak mahu dipatuk ular dua kali - Anthony

Anthony menegaskan PH tidak berhasrat menjalin kerjasama dengan Pas dan Bersatu kerana tidak mahu pengalaman dikhianati berulang.
#SinarHarian #politik #kerjasama

https://t.co/kygnvDgb7L",https://x.com/SinarOnline/status/2058506634863968740,neutral,Sun May 24 11:13:21 +0000 2026,10,1,0,2486,0.0,35,14.486,,
x,post,2058763291326116249,3. kestabilan PN sehingga menguji kesabaran PAS sebagai sekutu utama gabungan tersebut. Presiden PAS sendiri mengakui kesabaran parti itu “ada batasnya” susulan beberapa isu membabitkan tindakan BERSATU yang didakwa membelakangi PAS termasuk perebutan pengaruh dan kerusi dalam,https://x.com/MyCommuNews0624/status/2058763291326116249,neutral,Mon May 25 04:13:13 +0000 2026,0,0,1,10,0.0,1,3.01,,
x,post,2058881396878557680,"Belakangan gw males banget masak. Jadi makan keluar terus. Td pengen makan fancy dikit. Main asal pesen2 aja.
Pas makan, heh... jiwa food critics dan jiwa gak mau rugi bersatu, melawan.
BSK MASAK SENDIRI!
Salad seuprit, dressing asal2an, rasa gak balance gini kok mapuluhrebu.
😅",https://x.com/beni3bee/status/2058881396878557680,neutral,Mon May 25 12:02:31 +0000 2026,3,0,1,529,0.0,9,6.529,,
x,post,2058750862412152980,"Krisis MB Perlis: BERSATU Dakwa PAS Ingkar Titah Raja?
https://t.co/V3g8Dh8rFy",https://x.com/azmyklanajaya/status/2058750862412152980,neutral,Mon May 25 03:23:49 +0000 2026,1,0,0,34,0.0,1,1.034,,
x,post,2058630917435097536,Apakah keputusan PAS setelah mengadakan mesyuarat mengenai BERSATU kekal dalam PERIKATAN NASIONAL ?,https://x.com/YOEPCD/status/2058630917435097536,neutral,Sun May 24 19:27:12 +0000 2026,0,0,0,69,0.0,0,0.069,,
x,post,2059075456658452865,"Hadi buka laluan untuk Hamzah, Bersatu kekal PN atau ke IPR?
#PandanganFMT https://t.co/fHhzXoTTDQ",https://x.com/fmtoday/status/2059075456658452865,neutral,Tue May 26 00:53:39 +0000 2026,3,0,1,595,0.0,9,6.595,,
x,post,2057372978892177912,how the hell this dude came to conclusion that Rafizi is working for Muhyiddin and PN? 🤔,https://x.com/sccssccsccs/status/2057372978892177912,neutral,Thu May 21 08:08:36 +0000 2026,1,1,0,52,0.0,2,3.052,,
x,post,2057700973154586984,"‘Sabar ada batas’, PAS nilai semula kerjasama dengan Bersatu, kata Hadi
#BeritaFMT https://t.co/mXjDZOzQVt",https://x.com/fmtoday/status/2057700973154586984,neutral,Fri May 22 05:51:56 +0000 2026,3,0,4,1521,0.0,22,16.521,,
x,post,2057956920796029096,"The percentage of members with backgrounds from Malay/Islam-based (or Malay-majority) parties in BERSAMA is 13.9%, consisting of:

UMNO: 6.3%

PAS: 2.6%

AMANAH: 2.5%

BERSATU: 2.5%

📊 Total: 13.9%

This figure suggests that BERSAMA is beginning to attract support from segments of traditional Malay political supporters who may be looking for a new political alternative. Combined with the 46% fence-sitter group, it indicates that BERSAMA has cross-political appeal and is not relying solely on supporters from old political parties.",https://x.com/bin_salle39329/status/2057956920796029096,neutral,Fri May 22 22:48:59 +0000 2026,91,21,12,5729,0.0,181,174.729,,
x,post,2058528084790595648,"Muktamar Pemuda Dungun minta pimpinan PAS nilai semula hubungan dengan Bersatu
#BeritaFMT https://t.co/M81z90QqSR",https://x.com/fmtoday/status/2058528084790595648,neutral,Sun May 24 12:38:35 +0000 2026,2,0,0,896,0.0,10,2.896,,
x,post,2005770365696704733,"How can one watch the political landscape in Perlis between Bersatu and Pas and not feel saddened by it? It is so unnecessary and at the same time will destroy the trust between them. 

If the issue had been the need to change the MB ( from Pas) because he was not performing, why couldn’t the Pas candidate have been selected as a replacement 

Unless what happened in Perlis was a coup amongst allies. This is totally unacceptable 

In which case, perhaps Pas should sit out of forming any alliance with another Malay party. They seemed to lack trust in their dealings. 

PAS should strive to secure 60 Parliamentary seats on its own, then negotiate with another major party, such as DAP. That and a few more seats from Borneo would be enough to ensure a stable majority 

The negotiation should not be too complex. Pas fully supports the institutional reforms proposed by Gobind. Pas reassures DAP that it will respect democratic tenets and uphold the Constitution

DAP assures Pas that the demarcations set out in the 9th Schedule will be respected, and state powers for Islam will not be diluted in any way. The highest court has already decided on these powers, and there is no need for any more arguments 

DAP needs to support bigger infrastructure development in the Malay states 

The biggest hurdle in the negotiations is to discard old stereotypical views about each other. Start with an open mind",https://x.com/zaidibrahim/status/2005770365696704733,neutral,Mon Dec 29 22:38:15 +0000 2025,5,2,28,2631,0.0,61,95.631,,
x,post,2058741463278870937,"Kebijaksanaan Hadi, Muhyiddin mampu damai kemelut PN, kata pemimpin Bersatu

👇🧵",https://x.com/fmtoday/status/2058741463278870937,neutral,Mon May 25 02:46:29 +0000 2026,0,0,1,975,0.0,10,3.975,,
x,post,2054531558053499245,"I heard Hamzah will announce his party in ten days. Well done 

This could be the game-changer, especially if PAS replaces Bersatu as its main ally. From Samsuri's latest pantun, it looks that way

We will then see a straight fight between PN and PH in most places except Johor. There will be peripheral players trying to create problems here and there, but of little effect 

I hope to be able to help Hamzah in some small way",https://x.com/zaidibrahim/status/2054531558053499245,neutral,Wed May 13 11:57:49 +0000 2026,11,2,5,3447,0.0,52,33.447,,
x,post,2008940345615372561,There’s no problem with PN. The problem is Bersatu (Bersepai). They are acting like they are the strongest party in the country and can sack anyone they like. This is madness.,https://x.com/Solisidtor/status/2008940345615372561,neutral,Wed Jan 07 16:34:37 +0000 2026,25,2,34,5034,0.0,111,136.034,,
x,post,2057684642090860645,https://t.co/HP9S9bwF0o,https://x.com/UMonline/status/2057684642090860645,neutral,Fri May 22 04:47:03 +0000 2026,1,1,1,179,0.0,4,6.179,,
x,post,2005878505490506021,Hey @grok describe the drama of Muhyiddin's resignation from his party Bersatu and Azmin's withdrawal from coalition Perikatan Nasional today as a daytime soap opera story arc.  Make it dramatic.,https://x.com/iamjoelee/status/2005878505490506021,neutral,Tue Dec 30 05:47:57 +0000 2025,7,0,2,3220,0.0,41,16.22,,
x,post,2059230466109321271,Selangor PAS Youth backs bid to claim Bersatu seats ahead of GE16 https://t.co/7BsK1VlMtu,https://x.com/malaysiakini/status/2059230466109321271,neutral,Tue May 26 11:09:36 +0000 2026,1,2,0,904,0.0,12,5.904,,
x,post,2058752430293033259,"Ahli Parlimen Bachok, Syahir Sulaiman meminta semua pihak percaya kepada proses susulan ketegangan hubungan PAS dan Bersatu dalam PN selepas Abdul Hadi Awang mencadangkan kerjasama itu dikaji semula.

Menurut setiausaha politik presiden PAS, itu parti berkenaan mengamalkan syura dan musyawarah serta mempunyai mekanisme semak dan imbang di setiap peringkat termasuk terhadap presidennya sendiri.",https://x.com/EkonomiRakyatMY/status/2058752430293033259,neutral,Mon May 25 03:30:03 +0000 2026,2,0,5,2148,0.0,28,19.148,,
x,post,2058114929719488992,"PAS bermesyuarat sehari dua lagi untuk bincang hubungan dengan BERSATU

#BHnasional PAS dijangka bermesyuarat sesama pemimpinnya dahulu sebelum bertemu pimpinan BERSATU

https://t.co/ZDwemmZnOF",https://x.com/bharianmy/status/2058114929719488992,neutral,Sat May 23 09:16:51 +0000 2026,2,1,4,520,0.0,12,16.52,,
x,post,2058824695429132581,"5 #BeritaPalingPopularBH hari ini

// PAS terima laporan akar umbi BERSATU cenderung bersama 'Team Reset'
KUALA LUMPUR: Mesyuarat Khas Jawatankuasa PAS Pusat semalam, antara lain dikatakan menerima laporan pesuruhjaya negeri mengenai gerakan akar umbi Parti Pribumi Bersatu Malaysia (BERSATU) yang dilihat cenderung bersama Team Reset pimpinan bekas Timbalan Presiden BERSATU, Datuk Seri Hamzah Zainudin.
https://t.co/y3GKTfg3E9

// Waris keluarga bilionair di Thailand dakwa jadi mangsa penderaan seksual oleh abang
BANGKOK: Thailand dikejutkan dengan satu kes berprofil tinggi membabitkan dakwaan penderaan seksual dalam sebuah keluarga bilionair yang juga pemilik syarikat pengeluar bir terkemuka di negara ini.
https://t.co/ZMnENMQC1G

// Arif Aiman sah milik Nurul Aliah Natasha
KUALA LUMPUR: Bintang sensasi Johor Darul Ta'zim (JDT), Arif Aiman Hanapi selamat menamatkan zaman bujang apabila sah bergelar suami kepada pilihan hatinya, Nurul Aliah Natasha Md Hairushahri pada hari ini.
https://t.co/iFkoiQxHvY

// Tentera Israel terbunuh di selatan Lubnan
BAITULMAQDIS: Israel hari ini mengumumkan seorang tenteranya terbunuh di selatan Lubnan, menjadikan jumlah anggota pasukan itu yang maut dalam peperangan dengan Hizbullah kini mencecah 23 orang.
https://t.co/otBf7wZGeO

// PLUS akan lancar JustGo, sistem pembayaran tol terbuka mulai Ogos
KUALA LUMPUR: PLUS Malaysia Berhad (PLUS) akan melancarkan sistem pembayaran tol terbuka, JustGo di seluruh lebuh raya kendaliannya bermula Ogos ini, yang membolehkan pengguna menggunakan mana-mana lorong tol tanpa terikat kepada kaedah pembayaran tertentu.
https://t.co/DstFTqk4zb",https://x.com/bharianmy/status/2058824695429132581,neutral,Mon May 25 08:17:13 +0000 2026,0,0,0,287,0.0,2,0.28700000000000003,,
x,post,2058130686436139421,"Hubungan dengan Bersatu: Pas adakan mesyuarat sehari dua lagi - Takiyuddin

Takiyuddin berkata, kepimpinan parti akan terlebih dahulu mencapai keputusan dalaman sebelum merujuknya kepada PN.

https://t.co/24TECF8niJ

#SinarHarian #beritaterkini #Bersatu #Pas #PN",https://x.com/SinarOnline/status/2058130686436139421,neutral,Sat May 23 10:19:28 +0000 2026,3,0,0,410,0.0,7,3.41,,
x,post,2058126410179592325,"'Bukan sekadar fitnah, conteng imej buruk Bersatu' - Marzuki

Marzuki berkata, dakwaan yang berlegar menerusi akaun Facebook palsu itu menjadi punca Pas mengkaji hubungan mereka dengan Bersatu.

https://t.co/MKvBeTldZV

#SinarHarian #beritaterkini #Bersatu #Pas #politik",https://x.com/SinarOnline/status/2058126410179592325,neutral,Sat May 23 10:02:28 +0000 2026,2,0,1,476,0.0,7,5.476,,
x,post,2057722343825490152,"Tindakan ADUN Bersatu Negeri Sembilan tarik balik SD langgar 'setia kawan' - Pas

 Pas menyifatkan tindakan Ahli Dewan Undangan Negeri (ADUN) Bersatu di Negeri Sembilan yang menarik balik Akuan Bersumpah (SD) sokongan terhadap pembentukan Kerajaan Negeri sebagai satu langkah yang melanggar prinsip setia kawan, lapor wartawan Sinar Harian, Norhaspida Yatim.

​Presidennya, Tan Sri Abdul Hadi Awang berkata, Setiausaha Agung Pas, Datuk Seri Takiyuddin Hassan telah pun menghantar surat kepada Bersatu bagi menyatakan bantahan berhubung tindakan mengejut wakil rakyat mereka itu.

Artikel:  https://t.co/EvZJTU0j9t

Copyright disclaimer: Segala penyuntingan video adalah hak cipta terpelihara milik Sinar Harian.

#SinarHarian #BeritaSemasa #politik #Pas #Bersatu #tindakanADUNBersatulanggarsetiakawan",https://x.com/SinarOnline/status/2057722343825490152,neutral,Fri May 22 07:16:52 +0000 2026,12,9,9,2399,0.0,53,59.399,,
x,post,2058945168494276680,"1. UMNO ±3.5 million
2. PAS ±1.3 million
3. PKR ±1.2 million
4. Bersatu ±700K
5. MCA  ±300K
6. DAP  ±250K
7. MIC ±200K
8. PAN ±150K
9. MUDA ±80K
10. Gerakan ±55K
11. PSM ±20K
12. Bersama ±18K  

Siapa kata PAS power? DAP lagi power.

*Figure ni anggaran dari Google",https://x.com/osman_EX5Hitam/status/2058945168494276680,neutral,Mon May 25 16:15:56 +0000 2026,1,0,0,160,0.0,2,1.16,,
x,post,2059870399928951101,"Bersatu lost its lustre after Muhyiddin-Dr M split, says Puad

The Umno leader says Bersatu has been heavily dependent on PAS since then and now faces a bleaker future due to its conflict with the Islamic party.

Read more: https://t.co/dPV69HLE8v",https://x.com/Chinesepop/status/2059870399928951101,neutral,Thu May 28 05:32:28 +0000 2026,0,0,0,2,0.0,0,0.002,,
x,post,2058563084260929692,"PH tak mahu dipatuk ular dua kali - Anthony

SEREMBAN - Pakatan Harapan (PH) perlu berhati-hati dalam menjalin kerjasama dengan mana-mana parti, khususnya Parti Pribumi Bersatu Malaysia (Bersatu) dan Pas. https://t.co/oIzagCQjWG",https://x.com/SinarOnline/status/2058563084260929692,neutral,Sun May 24 14:57:40 +0000 2026,19,2,8,1844,0.0,47,48.844,,
x,post,2057723301984907361,"Tindakan ADUN Bersatu Negeri Sembilan tarik balik SD langgar 'setia kawan' - Pas

Pas menyifatkan tindakan Ahli Dewan Undangan Negeri (ADUN) Bersatu di Negeri Sembilan yang menarik balik Akuan Bersumpah (SD) sokongan terhadap pembentukan Kerajaan Negeri sebagai satu langkah yang melanggar prinsip setia kawan.

Artikel: https://t.co/EvZJTU0j9t

#SinarHarian #Threads #BeritaTerkini",https://x.com/SinarOnline/status/2057723301984907361,neutral,Fri May 22 07:20:40 +0000 2026,1,1,2,318,0.0,7,9.318,,
x,post,2059115979066806362,"Pas, Bersatu berbalas 'bom politik' - Penganalisis

SHAH ALAM - Pas dan Parti Pribumi Bersatu Malaysia (Bersatu) dilihat  masih mencuba untuk kekal sebagai rakan sekutu sehingga Pilihan Raya  Umum ke-16 (PRU16) meskipun masing-masing saling berbalas 'bom politik'.

#SinarHarian #beritaterkini #Pas #Bersatu #politik",https://x.com/SinarOnline/status/2059115979066806362,neutral,Tue May 26 03:34:40 +0000 2026,0,0,2,498,0.0,6,6.498,,
x,post,2058524629086466186,"BERSATU sangkal dakwaan tolak penyatuan ummah, sekat keahlian parti Melayu-Islam sertai PN 

#BHnasional Mesyuarat MT PN putuskan boleh adakan kerjasama pilihan raya terlebih dahulu dengan parti terbabit, kemasukan dalam PN dipertimbang kemudian

https://t.co/wGNudIP9IW",https://x.com/bharianmy/status/2058524629086466186,neutral,Sun May 24 12:24:51 +0000 2026,2,1,0,623,0.0,9,4.623,,
x,post,2058532018775073092,"PH tak mahu dipatuk ular dua kali - Anthony

Pakatan Harapan (PH) perlu berhati-hati dalam menjalin kerjasama dengan mana-mana parti, khususnya Parti Pribumi Bersatu Malaysia (Bersatu) dan Pas, lapor wartawan Sinar Harian, Syamilah Zulkifli.

Setiausaha Agung DAP, Anthony Loke berkata, PH mempunyai pengalaman pahit ketika bekerjasama dengan kedua-dua parti tersebut terutama Bersatu.

Artikel: https://t.co/kygnvDgb7L

Muzik: Elevate dari https://t.co/z7DXMD6KNo

Copyright disclaimer: Segala penyuntingan video adalah hak cipta terpelihara milik Sinar Harian.

#SinarHarian #BeritaSemasa #Politik #PH #Bersatu #Pas #AnthonyLoke",https://x.com/SinarOnline/status/2058532018775073092,neutral,Sun May 24 12:54:13 +0000 2026,83,13,26,9171,0.0,213,196.171,,
x,post,2058035191923290370,"#ICYMI Hubungan Pas dan Parti Pribumi Bersatu Malaysia (Bersatu) dalam Perikatan Nasional (PN) ibarat retak menanti belah apabila parti Islam itu kini sedang mengkaji dan meneliti satu persatu percanggahan serta tindakan negatif yang dilakukan oleh rakan sekutunya itu.

Presidennya, Tan Sri Abdul Hadi Awang berkata, tindakan Bersatu yang menolak hasrat untuk memperkukuh PN dengan menyekat keahlian parti-parti Melayu-Islam serta parti bukan Islam yang tidak ekstrem adalah sesuatu yang tidak menyenangkan.

Artikel: 
https://t.co/3RoqSTI20J",https://x.com/SinarOnline/status/2058035191923290370,neutral,Sat May 23 04:00:00 +0000 2026,2,0,3,335,0.0,8,11.335,,
x,post,2057959699115622431,"Assalamualaikum dan selamat pagi semua.

Menarik akhbar Sinar Harian hari ini, jom beli!

Pas-Bersatu Bersama atau bercerai?

#SinarHarian #FrontPage #News https://t.co/PYYqxejgdH",https://x.com/SinarOnline/status/2057959699115622431,neutral,Fri May 22 23:00:01 +0000 2026,2,1,0,357,0.0,6,4.357,,
