platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"#BHnasional Menjadi pengajaran bahawa setiap kolaborasi politik perlu diasaskan kepada kepercayaan dan komitmen yang tulen, selain bebas daripada unsur pengkhianatan.",0,0,0,0,neutral,https://www.facebook.com/bhonline/posts/pfbid02BAajoqfzVuvLbquBefaEyJRb71J6GEsxKKxxCDPdmZH3ZxwM1jdTpdSV5S94sRJl,1780982780
facebook,"Hubungan ukhuwah yang terjalin antara ahli dan kepimpinan PAS, BERSATU dan SRIKANDI perlu terus dipelihara meskipun perkembangan politik semasa menyaksikan kedua-dua parti memilih haluan yang berbeza.",0,0,0,0,neutral,https://www.facebook.com/harakahdailyHD/posts/pfbid01P5Xm3hgNu59ZsumdqbTzSnTQNhy7AovfSHp11hhwYjdxUssJoGkHAMUnhfU4MRal,1781166879
facebook,"COULD THIS BE THE END OF PAS-BERSATU MARRIAGE?

BY LOKMAN ADAM

For years, Bersatu behaved like the self-appointed “big brother” inside Perikatan Nasional. They talked big, demanded respect, and acted",0,0,0,0,neutral,https://www.facebook.com/lokmannooradam/posts/pfbid0vVnbJ728kstLwiHCU6Z8KND7qxjxBW6pygjnPeQmb9RTHtFMMcoVu4xom7EZs4mKl,1780931516
facebook,"Krisis Pas-Bersatu boleh jejas sokongan PN pada PRN Johor, Negeri Sembilan

#themalaysiapress #bangsamalaysia #informasiberfaktamembukaminda",0,0,0,0,neutral,https://www.facebook.com/themalaysiapress/posts/pfbid02HtdeA3xYjP3M4aKNgvdqZKhou2zd1JuAPEfiR7wQCu4Lg5UnZhoaQ9JFgpcjRhUxl,1781160091
facebook,Bekas setiausaha sulit kanan kMuhyiddin itu mendedahkan bahawa punca sebenar adalah isu pembahagian kerusi menjelang PRU16.,0,0,0,0,neutral,https://www.facebook.com/mkinibm/posts/pfbid0TW3N2TPJisoGXBpdGyAXcX6kxSS6wE6mYSfQmeQbnKQForjVyJCUWQmcq7UrXWokl,1781165894
facebook,"mamat yang bermasalah. 
kaki gaduh. 
patut pun umdap pecat dia. 
duduk kat mana pun nak bergaduh je kerjanya. 
diberi jawatan dalam bersatu dia bergaduh sesama pemimpin bersatu hingga bersatu jadi ber",0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid0NQX4A35AYzEmokeW3Qzv9S3shv2v4C1xJzMNJMx2b81gFXjht6KqYuz9pdHud1P3l&id=61581098334388,1781174581
facebook,"KENYATAAN MEDIA

​SANDIWARA POLITIK ""CERAI TETAPI MASIH SERUMAH BEREBUT KAIN SELIMUT"": RAKYAT MUAK DENGAN PEREBUTAN KUASA PAS-BERSATU

​1.Landskap politik tanah air hari ini terus dihidangkan dengan s",0,0,0,0,neutral,https://www.facebook.com/groups/amanahnegara/posts/1910071649655797/,1781148427
facebook,"PAS LANGKAWI merupakan MANGSA PERTAMA PAS di khianati BERSATU

Saya dan rakan jemaah hingga kini masih lagi tersimpan dalam hati saat kami di maki hamun oleh rakan jemaah sendiri yang bukan dari Pulau",0,0,0,0,neutral,https://www.facebook.com/khalifah.putra.5/posts/pfbid08JRh15zXyWNYBLDXVDtrHwVyuhGrsTbQDPPBiPgPMmGJghnqGJcyRvyThvTYiMY1l,1780922375
facebook,"Pas buang DAPigs kerana rosak sama seperti pas buang Bersatu rosak teruk! Harap jangan kafirkan Bersatu
😅",0,0,0,0,neutral,https://www.facebook.com/groups/717728942303539/posts/2247813292628422/,1781142783
facebook,Dakwaan kedudukan Pas dalam PN menjadi janggal sekiranya parti itu tidak lagi mempunyai kepercayaan terhadap Bersatu adalah pandangan terbalik daripada realiti sebenar.,0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid02Tr8pRkzmx57TupisqdaSz2HNuXHpFsfnZK7tiqp1JVLZhx7Ps3fmkWKQhMCpG7ctl,1781161819
