platform,content,sentiment_score,engagement,url,date
facebook,"Coffee first ,Life later! ☕😌",0.9566231727600096,0,https://www.facebook.com/lrhian.s/posts/pfbid0imwWrCxxdVtEj5BcBZJozGRpv3xS2JhS5Q7BXNGvFbp8jdgAVBLuVjNVxadeztdGl,nan
facebook,"Coffee first ,Life later! ☕😌",0.9566231727600096,2,nan,2026-05-19 00:09:51+00:00
facebook,Wow ganda jan aahh enjoy,0.9549572259187696,3,nan,2026-05-19 01:03:43+00:00
facebook,good morning😍,0.9328757166862488,3,nan,2026-05-18 21:52:03+00:00
facebook,Wow nice,0.9235882103443144,3,nan,2026-05-19 00:39:43+00:00
facebook,Wow nice,0.9235882103443144,0,nan,2026-05-19 05:19:54+00:00
facebook,Have a great day 😊,0.9101494312286376,3,nan,2026-05-18 23:41:13+00:00
facebook,Wow,0.901806616783142,3,nan,2026-05-19 00:02:25+00:00
facebook,#TravelGoals,0.9017897009849548,0,nan,2026-05-18 22:53:24+00:00
x,kkkl ada wifi 👍🏼,0.8979605257511138,0,nan,nan
facebook,Good morning,0.8933018505573272,3,nan,2026-05-18 21:59:28+00:00
facebook,Good morning,0.8933018505573272,3,nan,2026-05-18 23:15:18+00:00
