platform,content,engagement,likes,comments,shares,sentiment,url,date
instagram,"PERBICARAAN KES MUHYIDDIN | Mahkamah Tinggi Kuala Lumpur dimaklumkan berpuluh-puluh juta ringgit dimasukkan ke dalam akaun CIMB Parti Pribumi Bersatu Malaysia (BERSATU) selepas 1 Disember 2020.⠀
⠀
#Bu",196,194.0,2.0,0,neutral,https://www.instagram.com/p/DVsFTtElqMo/,2026-03-10T03:27:06+00:00
instagram,"Mahkamah Tinggi di sini hari ini memerintahkan Setiausaha Agung PKR, Datuk Seri Saifuddin Nasution Ismail membayar ganti rugi RM600,000 kepada Menteri Besar Kedah, Datuk Seri Muhammad Sanusi Md Nor se",185,173.0,12.0,0,neutral,https://www.instagram.com/p/DNua9jgwuEr/,2025-08-24T05:03:29+00:00
instagram,"出行请注意！新山中央车站列车服务，6月11日（今天）将停运。

为配合新柔地铁（RTS）项目桁架结构安装工程，新山中央车站列车服务自6月11日起暂停。期间，搭乘双轨电动列车（ETS）受影响班次的乘客，将由当局安排接驳巴士，往返新山中央车站与甘拔士峇鲁车站。📸：海峡时报 / 档案照

点击 @zaobaosg 首页 Link in Bio，阅读完整报道。

#zaobaosg #新加坡 #新加坡新闻",159,159.0,0,0,neutral,https://www.instagram.com/p/DZbh321mtYY/,2026-06-11T03:15:08+00:00
instagram,Parti Pribumi Bersatu Malaysia (Bersatu) Terengganu meminta semua pihak kekal bertenang susulan keputusan mengejut Pas memutuskan hubungan kerjasama politik dengan parti itu berkuat kuasa serta-merta.,157,139.0,18.0,0,neutral,https://www.instagram.com/p/DZWyIIpE4xH/,2026-06-09T07:00:52+00:00
instagram,"“Jenis-Jenis Perikatan dalam Hukum Perdata”

🤝 Dalam hukum perdata, setiap hubungan hukum antara dua pihak lahir karena adanya perikatan — yaitu hubungan yang menimbulkan hak dan kewajiban antara kred",156,156.0,0,0,neutral,https://www.instagram.com/p/DRGqFcziRiq/,2025-11-16T04:31:35+00:00
instagram,"Apabila umat Islam meninggalkan Islam yang sempurna, ia menjadi sebab kejatuhan umat Islam sehingga dijajah yang merosakkan kehidupan madani (tamadun manusia) kerana keluar daripada fitrahnya (sifat t",149,144.0,5.0,0,neutral,https://www.instagram.com/p/DQ_OKm7DocD/,2025-11-13T07:12:57+00:00
instagram,"Mahkamah Tinggi melepas dan membebaskan Menteri Besar Kedah, Datuk Seri Muhammad Sanusi Md. Nor daripada tuduhan membuat kenyataan berbaur hasutan terhadap Yang di-Pertuan Agong ke-16, Al-Sultan Abdul",148,146.0,2.0,0,neutral,https://www.instagram.com/p/DGcc4eVTRb8/,2025-02-24T05:54:10+00:00
instagram,"【#百格快讯】随着拉律国会议员韩沙再努丁辞去国会反对党领袖职务，土团党主席慕尤丁表示，国盟最高理事会已达成共识，由伊党代表填补有关空缺，目前正等待伊党领导层尽快提名人选。

完整内容，敬请锁定4月15日《百格大事纪》。

#百格 #Pocketimes #Hamzah #PN #PAS #BERSATU #慕尤丁 #Muhyiddin #国会",125,124.0,1.0,0,neutral,https://www.instagram.com/p/DXJe9OdGodD/,2026-04-15T10:00:27+00:00
instagram,"Setiap ujian dan cabaran yang dihadapi dalam perjuangan politik perlu dilihat sebagai peluang untuk memperkukuh kekuatan serta mempereratkan perpaduan dalam kalangan anggota parti, jelas Datuk Seri Mo",124,93.0,31.0,0,neutral,https://www.instagram.com/p/DZXSTqdR5IG/,2026-06-09T11:42:08+00:00
instagram,"【#百格快讯】原定周四（1月29日）召开的国盟最高理事会会议据称已取消，国盟4个成员党的党魁将改在土团党主席慕尤丁住家会面。

消息指出，此次党魁会晤属前期磋商，旨在决定国盟未来方向，随后才召开最高理事会会议，正式确认慕尤丁辞去联盟主席职务，并委任继任者。

完整内容：https://go.sinchew.com.my/7a9f20

#百格 #Pocketimes #国盟 #PN #慕尤丁 #M",115,115.0,0,0,neutral,https://www.instagram.com/p/DUCgSGVAQvq/,2026-01-28T03:23:09+00:00
instagram,"Sanusi: Kedah open to all candidates, including Khairy Jamaluddin: ALOR SETAR, April 18 — Kedah Menteri Besar Muhammad Sanusi Md Nor said the state welcomes any political figure wishing to contest in ",109,109.0,0,0,neutral,https://www.instagram.com/p/DXSMpvAD98V/,2026-04-18T19:14:37+00:00
instagram,"PAS Kononnya Parti Islam, Tapi Tikam Kawan, Berebut Kuasa Kalahkan Parti Sekular

1. Saya ada baca senarai 8 kategori kesalahan PAS terhadap BERSATU dalam PN. Banyak sungguh kesalahannya. Dari campur ",105,82.0,23.0,0,neutral,https://www.instagram.com/p/DZaAjmKPnyn/,2026-06-10T13:04:42+00:00
instagram,"Seorang buruh didenda RM2,000 oleh Mahkamah Majistret hari ini selepas mengaku bersalah melakukan khianat dengan memecahkan cermin sebuah kereta menggunakan bata.

Majistret S. Punitha turut menetapka",101,99.0,2.0,0,neutral,https://www.instagram.com/p/DXgs7bck3h0/,2026-04-24T10:25:05+00:00
instagram,"Sanusi Describes Ahmad Samsuri as Open-Minded Islamic Technocrat, Right Choice to Lead Perikatan Nasional: ALOR SETAR, Feb 23 — Kedah Menteri Besar Muhammad Sanusi Md Nor has described newly appointed",99,99.0,0,0,neutral,https://www.instagram.com/p/DVG3ZbUCYRM/,2026-02-23T16:34:15+00:00
instagram,"【#百格快讯】针对土团党主席慕尤丁未获邀出席本周四（1月29日）召开的国盟最高理事会特别会议一事，国盟副总秘书达基尤丁作出说明指出，慕尤丁在辞去国盟主席职务后，已不再具备国盟最高理事身份，因此未被列入会议通知名单。

他表示，相关会议通知是依据国盟及社团注册局所记录的最新最高理事名单，于1月23日正式发出，共涉及15名最高理事。

达基尤丁指出，特别会议将讨论三项议程，其中包括委任新的国盟主席。
",88,88.0,0,0,neutral,https://www.instagram.com/p/DT-Cl3uD1CU/,2026-01-26T09:46:45+00:00
instagram,"ISU EPSTEIN menggemparkan dunia kerana ia sangat menyentuh aspek fitrah (naluri dan sifat tabii) manusia. Isu ini berlaku di luar negara dan dikaitkan dengan Presiden Amerika Syarikat, Donald Trump. S",79,79.0,0,0,neutral,https://www.instagram.com/p/DVDE_iwDjKT/,2026-02-22T05:15:20+00:00
instagram,"POLITIK | Keputusan PAS memutuskan kerjasama politik dengan BERSATU boleh menyebabkan landskap politik barisan pembangkang di negara ini berubah.

Menurut Penganalisis Politik, Prof Datuk Dr Sivamurug",78,76.0,2.0,0,neutral,https://www.instagram.com/p/DZYjVFyFuiQ/,2026-06-09T23:30:11+00:00
instagram,"Parti Pribumi Bersatu Malaysia (Bersatu) melahirkan rasa dukacita susulan keputusan Pas menghentikan kerjasama politik dan memutuskan hubungan dengan parti itu, sekali gus menamatkan satu ikatan yang ",74,65.0,9.0,0,neutral,https://www.instagram.com/p/DZXNNcuxXi-/,2026-06-09T10:57:36+00:00
instagram,"Kemusnahan berlaku disebabkan ajaran agama dan ideologi lain yang tidak sempurna. Ia tidak memenuhi keperluan hidup manusia mengikut fitrahnya (naluri) dan tidak berwawasan dunia dan akhirat, sebalikn",74,72.0,2.0,0,neutral,https://www.instagram.com/p/DRTiWMfjplu/,2025-11-21T04:34:06+00:00
instagram,"67 y/old grandfather arrested for allegedly raping 13 y/old granddaughter in Johor

#latest #vanakkammalaysia #67yold #grandfather #arrested #allegedly #raping #13yold #granddaughter #Johor #trendingn",72,70.0,2.0,0,neutral,https://www.instagram.com/p/DZbf318EelM/,2026-06-11T02:57:33+00:00
instagram,"Perhimpunan Agung MIC yang ke-79 yang ditunggu-tunggu akhirnya memutuskan untuk keluar daripada Barisan Nasional (BN).

Usul agar MIC tinggalkan BN dan mohon scara rasmi untuk sertai Perikatan Nasiona",72,71.0,1.0,0,neutral,https://www.instagram.com/p/DRHN9T8jwd6/,2025-11-16T09:45:03+00:00
instagram,"🔥很荣幸由ONO创办人亲自出席柔佛州篮球代表队授旗礼，并为即将征战 MSSM 2026 全国篮球锦标赛的球员们送上祝福与支持✨

作为球队球衣赞助伙伴，我们很高兴能够陪伴球员们踏上全国赛舞台，共同见证他们为柔佛争光的每一个时刻🌟

祝愿所有球员发挥最佳水平，享受比赛，勇敢追梦！🫡

We are honoured that our founder was able to personally at",71,71.0,0,0,neutral,https://www.instagram.com/p/DZcQQTXE94k/,2026-06-11T10:00:04+00:00
